@relation demo3
@attribute V0 NUMERIC
@attribute V1 NUMERIC
@attribute V2 NUMERIC
@attribute V3 NUMERIC
@attribute V4 NUMERIC
@attribute V5 NUMERIC
@attribute V6 NUMERIC
@attribute V7 NUMERIC
@attribute V8 NUMERIC
@attribute V9 NUMERIC
@attribute CLASS {0,1}
@data
1.34041297443539,3.17189844935708,2.24604491144795,1.86464111056249,2.39719500674164,2.6901205785658,1.57450406500595,3.95217313207247,1.16046173336451,2.99302667565737,0
1.97750968188888,3.44720441305284,2.74128130876202,2.42344542330854,2.92154244713652,1.70654085791382,1.0060344821422,0.0446159034687246,3.73788017133877,3.82643651459484,0
2.84342777639394,2.02768352354668,1.89450820790381,1.25066821244974,1.15179383860973,3.1037530170091,0.62325786523449,0.724010290808577,1.51706718930821,3.3879731991923,0
1.57399815787456,1.58900390855139,2.7224372211115,1.5776863415302,2.98709197884808,2.02856394433905,0.872550176404658,0.0317420425269281,0.18558224823141,2.97291396500863,0
2.90086113369015,1.48305483465972,2.66531092503867,0.976757948032208,3.10236325304205,2.39034289095681,2.38931013163408,3.36925374991316,0.269823692977282,0.938484866380443,0
1.39510509004367,1.21818962163504,0.857144898782885,3.66220984301099,3.80751032058344,1.96271169426187,1.82470025177931,2.77595889377645,1.94255872240589,1.30621864299297,0
2.23826158411437,0.554805976344375,3.70246707584589,3.54696332931492,1.11963691892229,0.720683841908243,2.30941149347298,2.70612836701473,2.11921679910236,1.11314713086611,0
1.61076591803147,0.250579865584209,0.996932499776542,1.19330889473563,0.89876855404581,2.49984155282216,1.25306891680955,1.95762947771866,2.37024162805325,3.04543784624147,0
3.55238084648182,0.000921635379100394,0.0272693505941555,3.885232543097,3.05818641626929,0.0593716432863776,0.181840167052921,2.01808490711605,1.78906236309714,0.412575794800537,0
3.04000549677743,0.0360051084757744,0.0971779872984539,3.3234543125965,0.361857248809561,2.87500262136117,1.91609705291284,3.71231363321404,3.17917421184793,0.615169223397634,0
3.00277672902551,0.636419567055496,3.41271179983788,3.70140392743823,2.71847754073149,1.24032116044783,0.372673146806416,0.0760510513288462,0.413263637404231,3.93252857917589,0
2.65069808352058,0.509197960981572,3.60084324178647,1.03911253086418,3.23918060987266,1.9974819076119,1.85642101610839,1.22837949764006,2.30577481244804,3.082557973812,0
0.108101489010262,2.29970673452714,3.90889767302906,3.74313525895695,1.59903419611294,1.08346675737772,2.38062207715531,3.76406545560074,3.08527261137308,3.03239664217666,0
1.95657548787894,3.40326151096489,0.988518633786422,0.946342586515318,2.99644604166219,0.733893107614485,3.66450257750512,2.78636646060679,0.689843063368972,0.128518744515486,0
1.59591963213607,2.44294420572758,0.306691667553607,3.20334255700822,3.82683921092925,1.55651666061719,1.21413545664081,3.3368879057573,0.796346353559531,1.57442701916083,0
1.12190476811341,3.26308582812401,2.09605146008009,0.848537808736069,0.901799337323397,1.74629445711391,0.79361312907706,3.13685078678584,1.98402420941839,1.97512298105433,0
1.28181043593339,0.116824101709071,1.99370016953873,3.72128576133232,2.3022227523463,2.04382159337221,3.5445225536996,0.760273430286934,2.13699532129547,2.13954616929393,0
0.239093640983524,2.76124551150391,1.82413810701677,2.11978943459629,2.9969746440295,2.54183281753936,1.80725793497265,1.00923304462665,1.03657326432405,3.79509769369327,0
1.8887031207174,2.1611952762891,1.72262088638455,0.962561224267472,0.460572696390064,0.2820441258184,1.27596298938288,3.49902609336989,3.80105460284509,1.24204295380697,0
2.88261812961227,2.49069215391696,3.62639430805476,0.169330236852772,3.05043668170901,1.2279616799445,2.88907488982312,0.399260024484321,0.269988608310514,0.19954754386396,0
1.16881493812915,2.99170193539966,3.22217409141197,0.560167448964195,3.40150077914034,3.25840853110165,0.0749098092244624,0.82237323325213,3.32375692618062,2.47858629779049,0
3.65876872068227,2.85477851089766,2.95897314531695,3.3743108298826,3.00186900638565,0.858372966107444,0.572078151806913,3.02504838016759,1.64976506065604,1.53416901312504,0
1.83964581894587,2.06772371240267,1.21956573489466,0.966195062458406,2.15084146024573,1.37295197403709,3.59172406400578,0.154872273741076,2.7058492646734,1.48411960898836,0
1.94990485138089,2.56191036389101,0.0860054511412347,1.0750781553577,3.00962642689059,1.69754879541817,3.34453077143804,1.03710920476736,3.02851651144948,3.20002905633739,0
3.47205558847471,3.82240908926906,3.20587662780579,1.8581632337026,1.77309748284038,1.06017563549654,1.36054930051795,1.5848041382812,1.855239778789,1.73127266162119,0
2.548477379738,0.107063385868141,2.61192485500772,2.78826040303539,1.2733847853314,0.452939694560731,2.17293059075613,1.18087646384755,0.446136584359116,1.05617751708934,0
1.88041636852643,1.54677022427845,2.42196231583617,3.99466999713863,2.4465735914029,3.76335873520376,1.64771648200607,2.07005950455023,3.98974947902099,2.30329545617148,0
0.0617703299989967,0.393074663228725,2.48048633095922,3.36645246866123,0.759833949825467,3.09519896367716,1.93094285563189,2.87688707571637,2.3639412894802,3.42915519697278,0
1.76425193480506,3.73610411479589,3.2474389885131,1.61026036345684,2.21875591015478,3.71738059866802,0.653063891583125,1.57446554198734,0.438397379543309,1.01288274452834,0
9.66387079536952,8.55198769212612,6.56703377373653,6.308573797857,6.27266481104538,7.89426369183536,8.62544887065089,7.34528766678981,7.87933604646456,7.99758172940991,1
8.06751738317549,8.88696284005348,7.96092684506259,8.93710350297721,8.3829330220548,8.3348504080707,8.96793173113095,6.53434626998931,6.08750866826613,9.58273709107571,1
9.17756483946617,9.15841415120537,9.89024513424171,6.4742007055021,6.42561593759459,9.94050439352305,8.49971369803201,7.12364022466368,7.69095735997557,9.66269392666652,1
6.76356735342861,8.11538871462556,7.64242635411224,7.25365055197605,7.27748326890806,7.87343349447246,6.47297115478992,7.47057570244252,7.49331405025356,7.67427675423943,1
6.97991802768625,6.18843418326252,9.08276172936546,6.05844884610524,8.57841182878921,7.64830483377894,7.19135755172285,9.79383739683978,6.16185595092733,8.74458269164237,1
6.70252621276153,7.20252001217021,9.12026588338576,8.01829199029405,8.74910152583712,7.23580368112212,8.25532131548632,8.53898850675027,8.3420134563616,7.93626059386927,1
8.88215087731656,7.11631675861892,6.72092069510012,9.1237063772978,6.52310093229832,8.09655669319322,8.28987795620456,8.35964516850533,6.32074337380286,6.39697892942454,1
8.75753004989529,7.39817405576135,6.17915312706714,7.96720003177293,8.57828924434502,9.37468808065503,8.77970965684179,8.52826308328254,6.01066513326992,7.68732971295592,1
9.46622761373746,7.85468130802122,7.06977991869759,6.69211898632889,6.63590660502908,6.63164443450717,8.20729836226771,9.65550242241914,6.57065227395715,9.8060578040392,1
8.68844731456645,7.13212760187595,7.29306280284713,6.33454214122996,7.738119014949,9.25050857627504,8.9068999972557,7.97733327182079,9.5059462178703,9.87052168625432,1
7.77232636354218,6.73462633881743,7.52814028622037,9.5587650116866,7.18580840984683,6.80993502867563,7.73148863134021,6.60618502303777,8.24716939894955,9.64578526091082,1
8.45529877911339,7.91675269926114,8.15227932278327,7.82507897675555,8.11826684510941,8.94908181755946,6.66436154769158,9.63017183971823,9.88294922085924,7.51231030888666,1
6.46363127520719,8.78836727827203,6.1181135980639,6.2254446987732,8.86690924218871,9.98919715021701,9.48400617908482,8.26670642749076,7.41721069034061,9.34846474155868,1
6.4573711749318,9.52857326391966,7.90416342368672,9.77085433120376,8.27204625804217,9.64473127705748,7.43144051610061,6.13308407273554,9.21895335209363,8.85171904386394,1
8.94071810037623,7.2734791983529,7.7074208423778,9.68585272647291,6.48897753286261,8.63557900626165,9.64867210184989,7.51219890493956,8.18624995391911,7.9984438756645,1
9.94747317979278,6.83433111732335,7.15587543713688,8.3387365446465,6.62878141216618,7.78310364855459,6.56064428861555,6.31122332116985,9.40078936027543,6.88035612320569,1
8.52067956859119,8.78306066885516,6.38626635068077,7.82080528678274,6.70248448403241,8.58348740619067,6.2214863682746,9.3382624653989,9.22599274486952,8.59693831778048,1
6.33754548546833,7.65776312439898,7.73909244411424,7.02873552111861,6.20969622800505,9.21212951583002,9.90705834437252,9.11729018912694,9.09933723339435,6.58091355210219,1
7.87472485490378,7.38657735937958,9.05994451623605,9.67626014471567,8.54048921703695,7.76103434706603,9.95257019421573,7.59348579136,9.60081353428619,6.05830394676034,1
7.3475659849021,7.8062677728835,6.83571064989318,7.68374879784007,6.18457334205385,6.05303780089657,9.09162268209294,6.9117126711936,6.35783736745105,9.70456248633294,1
6.6863327943548,9.51670092083788,8.62497219485687,7.41958013267736,6.68184119609539,7.2238478256979,9.97431844684238,6.63952383443798,9.20845299960348,7.41266358817008,1
6.88754793847719,9.04851722473177,8.87025855037662,8.86108602159935,6.98253309891098,7.88840930476506,8.19708418856729,7.71274917536761,6.62842474644765,6.81402478109526,1
7.23328019409982,8.48448291722348,8.19805032796076,7.54255574015073,7.42262900273357,6.41464336555557,9.7149333883228,9.28132535652531,7.46041884212632,7.57845960748882,1
7.48550185223063,8.98977400996334,9.96279275931166,9.86240229026379,7.34583499717569,8.56887196914755,7.902767991541,8.8687266389807,9.11648832816937,6.06133966792423,1
9.58408513706359,6.42385702133883,7.20376212338485,6.16032927359817,6.6300948995468,9.13155026722027,6.56726958046222,9.89309399796281,8.3135764516384,8.27895681286127,1
8.41891173128629,9.8099228741267,7.80545744514049,8.17270002681687,7.57983899600421,6.59164907677826,8.94628526301194,9.46430484964288,7.60673544475723,8.0355858268857,1
9.57923007058294,7.90022723392934,7.86496052251081,9.43776059546289,9.13976476221721,8.42021400631598,7.32445275754172,9.43017321371529,7.58996119858268,6.37895175619146,1
8.53190884102981,6.79032696552452,8.7827962455632,6.79966939126261,9.63476720280926,9.87471892658233,7.72264996310061,9.76742926235493,9.07450618948148,6.6916795994101,1
7.47855138070069,7.34165434030348,9.95780629150162,8.88656077784154,6.80850194066342,7.55061170699938,7.082163307434,9.96181326553682,6.98252228638198,9.10950840658801,1
9.9351203494009,9.8137788631012,7.71156631481399,9.8135645257164,7.97517091979286,8.83071348701807,8.61584143085791,9.74847743925444,7.56064045887962,9.89012893118347,1
7.66013628811033,9.05370107494371,6.67582898302897,8.62751041794586,6.65578715969389,8.97855790185078,9.55408426075206,8.5077330813925,7.11670901167465,8.92296954548437,1
6.77135364599406,6.09241998128075,9.24747270609381,7.93217725647479,7.77032343858331,9.68754736386764,9.59406656222516,6.70219396911407,8.20735068781724,6.70306350381385,1
6.41527414298256,7.69057032310876,6.3214445779493,8.12234067983831,9.48452727552473,7.57479646425863,6.52874208831811,8.40386647222724,9.84177443756382,9.62251128742902,1
8.55579019291291,7.43356599959438,8.21809413461589,6.72240804691766,7.4017899741008,6.30880727193847,6.9070837225157,6.66281409544218,8.78607898311165,9.99052962385983,1
7.03702095635411,7.48117326825101,6.62903190885893,9.06838823751612,6.6043650046412,7.24598860713428,6.81909254913234,8.92872417453825,6.48623954254721,9.75787073914454,1
9.51949727559854,6.32286074637828,7.85585812626769,7.29060290542098,7.68982861377101,7.05604022479103,9.97442925714158,7.77338614072423,6.3273444136981,6.89311912853078,1
8.56057726036792,8.63720791999508,7.80235933680571,9.86902499592555,7.09667460584033,8.24179385939078,7.31801448726199,7.96293419200535,8.94436395471645,7.01834348462339,1
6.58329172637682,6.40305083365485,7.59028255268014,6.13037299893916,9.568733474208,6.06541422951359,8.42916140639588,7.15051864117615,7.51026382713791,6.88195876327494,1
9.94857153345483,7.10197849178129,9.03378193162783,6.18158602557121,6.03329304855901,7.20256028810796,7.96767999778524,6.38801499824749,6.15227024119635,8.5036479899093,1
7.95929223984986,8.47357865845074,9.83894411383973,8.52444677350031,7.89656128248382,8.02132731123427,7.31135769293578,6.67825640503491,9.47714744071154,8.96356081703428,1
9.19434553788377,9.73912622289009,7.11422965108978,9.74597228620903,7.36404117661791,6.4079147573598,6.6944116470732,7.58668331030201,9.19438791066312,8.19584591877195,1
8.12853737190281,9.68171219950962,7.23325235927148,9.7038253584355,8.96185361859418,7.44785425688818,9.37658940749014,8.92283289792154,7.42993769190127,8.89498676240237,1
8.37459901091793,6.26526838603004,9.34018844041274,9.05056008211739,9.31253363059464,9.37391485806916,8.05940407715204,9.21107405858158,7.61615416454995,8.10387403340442,1
8.32746493379723,6.52718923062973,9.64085701848558,8.24344987060211,6.49523636799333,8.09470971909453,8.14605811726951,8.03751308782029,6.57946841733463,9.52137714124456,1
7.69237677873185,6.00358090388426,8.22717175406704,8.24492192708211,7.20767908297735,6.35117041188234,7.24045453193624,7.6123476341074,6.80713561411539,7.49597236986359,1
7.99827777184717,7.38931196271129,9.30066174417133,9.47720319531983,6.33790872845297,9.97889650966177,7.35312478286428,7.10305952317763,8.19122444076818,7.60985396539258,1
6.43714357307423,7.3008400275297,7.02584397578026,6.43139688165217,7.64490299454902,8.66706241774246,6.56607685113617,6.40084582886322,9.58102930719536,9.84443846810049,1
9.84767156244728,6.75362640504616,7.84082525946869,8.26939148125031,8.34865582993041,8.62095948326297,8.6761342900823,8.27559304900177,9.99604447818071,9.64963767330377,1
8.81437298745685,6.19841537624093,7.62648637256549,6.24829252417691,8.24563104603493,7.41431814067839,7.87564063724938,7.27041260898551,7.07411331075902,8.85788384090931,1
8.83575964736531,7.39258295778898,8.25662547422093,8.4132223543471,7.82356374580383,7.70977800816857,9.81084638240148,6.73619274004368,6.53459309193638,8.29930714607197,1
